student_id,quiz_scores,time_spent,reading_volume,peer_comparison,past_performance_trend,performance_label
1709,76,84,633,1.13,0.94,At
1710,48,75,343,1.48,1.03,Below
1711,63,61,488,0.96,0.53,Below
1712,74,84,585,1.32,0.57,At
1713,88,125,213,1.01,0.9,Above
1714,74,162,456,1.0,0.93,At
1715,87,65,545,1.43,0.93,Above
1716,75,139,544,1.39,0.91,At
1717,57,135,599,1.29,0.65,Below
1718,88,87,406,0.8,0.66,Above
1719,78,68,371,1.05,0.53,At
1720,71,109,663,0.72,0.44,At
1721,63,126,469,0.94,0.92,Below
1722,62,142,420,0.98,0.38,Below
1723,71,90,351,1.33,1.14,At
1724,76,166,382,1.4,1.04,At
1725,51,35,598,0.91,1.07,Below
1726,88,138,271,0.52,1.12,Above
1727,94,64,617,1.36,0.67,Above
1728,52,68,482,0.67,1.06,Below
1729,62,179,273,1.12,0.44,Below
1730,64,198,554,0.52,0.32,Below
1731,74,147,696,0.9,1.01,At
1732,80,34,527,1.49,0.37,At
1733,69,199,734,0.6,1.19,At
1734,56,116,779,0.92,0.91,Below
1735,88,105,646,0.81,0.98,Above
1736,59,187,572,1.41,0.52,Below
1737,87,86,561,1.37,0.91,Above
1738,64,156,292,0.74,0.34,Below
1739,61,58,520,0.58,1.05,Below
1740,52,194,523,1.13,0.45,Below
1741,98,116,583,0.84,0.93,Above
1742,58,170,774,1.17,0.5,Below
1743,88,189,545,0.53,0.36,Above
1744,75,75,302,0.63,0.73,At
1745,51,145,414,1.19,0.45,Below
1746,80,141,391,0.71,0.96,At
1747,58,180,393,1.36,0.51,Below
1748,51,74,579,0.56,0.61,Below
1749,48,174,602,0.72,0.81,Below
1750,46,133,799,1.5,0.56,Below
1751,67,114,210,0.93,0.64,At
1752,53,163,386,1.2,1.03,Below
1753,70,137,214,0.68,0.46,At
1754,91,47,496,1.11,0.37,Above
1755,58,123,610,1.23,0.6,Below
1756,97,179,784,0.81,0.68,Above
1757,86,62,251,1.33,0.79,Above
1758,55,187,227,1.1,0.64,Below
1759,92,155,776,0.89,1.01,Above
1760,44,189,216,1.06,0.34,Below
1761,74,199,550,1.08,0.69,At
1762,51,151,627,0.67,0.64,Below
1763,64,167,428,0.9,0.88,Below
1764,91,144,409,0.84,1.17,Above
1765,98,193,630,0.9,0.76,Above
1766,60,191,493,1.26,1.19,Below
1767,75,57,781,0.98,0.57,At
1768,92,40,303,1.44,0.33,Above
1769,62,196,403,0.79,0.45,Below
1770,55,76,252,0.92,0.66,Below
1771,96,156,574,1.29,0.58,Above
1772,78,176,253,1.05,0.39,At
1773,84,147,475,1.05,0.69,At
1774,92,172,534,0.55,0.6,Above
1775,81,155,230,0.9,0.41,At
1776,97,185,334,0.77,0.57,Above
1777,78,181,257,1.5,1.1,At
1778,53,101,304,0.81,0.57,Below
1779,70,136,465,1.38,0.94,At
1780,97,166,721,1.18,0.85,Above
1781,44,62,695,0.84,0.68,Below
1782,74,48,452,1.04,0.52,At
1783,62,103,494,1.34,0.63,Below
1784,68,197,357,1.38,0.83,At
1785,82,186,748,0.66,0.62,At
1786,50,127,266,0.84,0.49,Below
1787,57,170,498,0.84,0.4,Below
1788,86,158,662,0.54,1.09,Above
1789,51,191,300,1.1,0.7,Below
1790,48,122,255,1.35,0.86,Below
1791,49,77,531,0.88,0.74,Below
1792,97,93,592,1.24,1.09,Above
1793,83,90,580,1.13,0.79,At
1794,56,186,291,0.88,0.73,Below
1795,77,68,646,0.64,1.13,At
1796,46,157,308,1.21,0.95,Below
1797,85,117,516,1.35,0.4,Above
1798,52,55,367,1.19,0.46,Below
1799,79,46,634,0.52,1.01,At
1800,81,100,641,0.72,1.05,At
1801,48,42,417,0.57,0.79,Below
1802,89,98,421,1.07,0.8,Above
1803,66,55,727,1.26,0.87,At
1804,97,78,477,0.61,0.7,Above
1805,41,36,768,1.34,0.91,Below
1806,44,87,773,1.06,0.4,Below
1807,68,78,665,1.19,1.17,At
1808,76,132,783,1.47,0.98,At
1809,77,82,229,0.58,0.87,At
1810,58,91,558,1.4,0.58,Below
1811,47,46,487,0.63,0.44,Below
1812,87,54,285,0.89,0.67,Above
1813,84,160,433,1.35,0.9,At
1814,40,58,512,1.41,0.87,Below
1815,61,146,564,1.01,0.64,Below
1816,91,189,468,1.09,0.85,Above
1817,56,55,330,1.21,1.03,Below
1818,46,153,550,1.33,0.32,Below
1819,64,173,379,0.62,0.71,Below
1820,84,54,679,1.31,0.98,At
1821,43,83,362,0.98,0.79,Below
1822,75,185,295,0.95,0.89,At
1823,45,102,709,0.92,0.77,Below
1824,99,149,564,1.01,1.19,Above
1825,70,85,552,1.45,0.35,At
1826,58,94,635,1.05,0.74,Below
1827,83,122,282,1.45,0.38,At
1828,93,115,424,0.68,0.44,Above
1829,78,109,611,1.22,0.64,At
1830,66,198,317,1.31,0.44,At
1831,49,137,681,1.18,1.17,Below
1832,65,147,391,1.11,1.15,At
1833,58,186,790,1.06,0.6,Below
1834,78,112,789,1.36,0.88,At
1835,42,176,306,1.32,0.78,Below
1836,84,198,581,0.62,1.03,At
1837,52,44,589,1.35,0.86,Below
1838,89,160,443,0.91,0.3,Above
1839,67,168,784,0.75,0.99,At
1840,97,59,667,1.37,0.97,Above
1841,59,86,737,0.93,0.76,Below
1842,67,175,409,1.31,1.11,At
1843,47,157,272,0.76,1.12,Below
1844,80,77,508,0.5,0.77,At
1845,78,165,789,1.0,0.85,At
1846,40,51,385,0.6,1.2,Below
1847,42,35,452,1.25,0.57,Below
1848,52,133,212,0.78,0.59,Below
1849,67,65,498,0.94,0.46,At
1850,96,108,275,0.59,1.11,Above
1851,99,145,250,0.79,0.97,Above
1852,88,86,348,1.28,0.4,Above
1853,64,78,321,0.65,1.18,Below
1854,95,111,410,1.15,0.96,Above
1855,72,95,479,1.42,1.07,At
1856,77,106,737,1.18,0.34,At
1857,92,74,355,1.31,0.75,Above
1858,45,108,437,0.61,0.93,Below
1859,97,49,575,0.75,0.79,Above
1860,83,152,281,1.39,0.9,At
1861,84,96,691,1.22,1.04,At
1862,71,112,555,1.14,0.64,At
1863,84,32,472,1.16,1.06,At
1864,86,93,779,0.91,0.45,Above
1865,60,69,243,0.54,0.54,Below
1866,55,88,772,1.28,0.34,Below
1867,93,91,322,1.18,0.63,Above
1868,60,161,548,0.97,0.64,Below
1869,50,89,529,1.4,1.02,Below
1870,99,145,608,0.84,0.89,Above
1871,76,104,522,0.79,0.69,At
1872,75,151,310,1.37,0.89,At
1873,74,136,288,1.3,0.35,At
1874,58,125,632,1.01,0.46,Below
1875,59,120,298,0.63,0.86,Below
1876,96,187,738,0.72,0.88,Above
1877,57,159,345,1.16,1.0,Below
1878,86,91,456,0.89,0.66,Above
1879,80,78,388,1.34,0.95,At
1880,88,166,439,1.45,0.92,Above
1881,53,121,702,1.31,1.17,Below
1882,54,188,470,0.88,0.49,Below
1883,70,153,719,1.29,0.8,At
1884,40,90,749,0.85,0.84,Below
1885,92,77,313,0.67,1.2,Above
1886,93,182,538,0.53,0.48,Above
1887,93,193,767,0.89,0.77,Above
1888,42,165,558,1.4,0.61,Below
1889,55,87,533,0.74,0.77,Below
1890,62,130,368,0.71,0.51,Below
1891,96,141,538,1.47,0.34,Above
1892,50,91,460,0.53,0.82,Below
1893,51,68,398,1.29,0.6,Below
1894,49,87,410,0.82,0.46,Below
1895,71,128,486,0.54,0.59,At
1896,55,73,671,1.42,0.34,Below
1897,47,58,681,0.64,1.16,Below
1898,77,88,222,1.05,0.82,At
1899,51,100,759,0.77,1.03,Below
1900,63,121,308,0.57,0.68,Below
1901,67,38,495,0.55,1.11,At
1902,92,156,205,0.62,0.73,Above
1903,47,163,749,0.57,0.82,Below
1904,97,186,402,1.26,0.74,Above
1905,67,174,524,0.99,0.96,At
1906,75,173,443,0.84,0.81,At
1907,65,160,526,0.92,0.54,At
1908,47,50,246,1.43,0.43,Below
1909,97,93,790,1.41,0.85,Above
1910,99,119,212,1.22,0.74,Above
1911,89,65,579,1.38,0.39,Above
1912,67,91,564,0.82,0.66,At
1913,67,199,541,0.88,0.76,At
1914,76,105,420,1.11,1.04,At
1915,80,199,272,1.12,0.37,At
1916,75,42,245,0.98,0.61,At
1917,66,40,703,0.9,1.04,At
1918,93,83,473,1.49,0.88,Above
1919,56,45,754,1.32,0.56,Below
1920,48,37,407,0.93,1.06,Below
1921,72,133,323,1.23,0.74,At
1922,92,88,209,0.77,0.75,Above
1923,59,86,528,0.6,1.18,Below
1924,52,69,386,0.85,1.15,Below
1925,67,159,742,0.9,0.62,At
1926,87,123,259,0.52,0.43,Above
1927,68,167,641,1.31,0.59,At
1928,52,73,416,0.86,0.33,Below
1929,85,168,201,1.08,0.32,Above
1930,74,109,735,0.57,0.66,At
1931,45,110,555,0.67,1.15,Below
1932,57,31,364,1.39,1.08,Below
1933,90,169,290,1.11,0.76,Above
1934,44,144,366,1.45,0.81,Below
1935,86,119,406,1.5,0.31,Above
1936,64,52,481,0.87,0.49,Below
1937,41,175,264,0.8,0.32,Below
1938,49,91,715,1.36,0.98,Below
1939,95,142,356,1.5,0.43,Above
1940,69,157,505,1.13,1.08,At
1941,89,91,594,1.3,0.88,Above
1942,98,67,273,1.28,0.51,Above
1943,84,195,386,0.86,0.44,At
1944,44,90,773,1.07,0.86,Below
1945,94,158,536,1.33,1.11,Above
1946,95,185,767,1.19,0.95,Above
1947,72,178,439,0.52,0.61,At
1948,93,151,732,0.84,0.83,Above
1949,40,139,340,0.64,0.58,Below
1950,57,42,464,0.73,1.2,Below
1951,71,184,338,1.41,0.97,At
1952,86,129,658,0.54,0.85,Above
1953,88,164,269,0.72,0.68,Above
1954,50,51,584,0.81,0.86,Below
1955,60,103,397,1.12,0.61,Below
1956,65,161,404,1.03,0.33,At
1957,64,52,767,0.72,0.66,Below
1958,61,148,630,0.66,1.14,Below
1959,98,99,524,0.74,0.86,Above
1960,66,113,641,1.0,0.38,At
1961,88,130,487,0.77,1.1,Above
1962,52,113,425,1.45,0.54,Below
1963,72,190,263,0.96,0.52,At
1964,73,57,759,0.56,0.57,At
1965,80,165,697,1.23,0.82,At
1966,74,30,259,0.83,0.79,At
1967,40,194,596,1.15,0.74,Below
1968,60,92,456,0.78,0.95,Below
1969,87,51,776,1.07,0.58,Above
1970,94,99,438,1.27,1.0,Above
1971,45,154,237,1.43,0.46,Below
1972,67,178,224,0.76,1.0,At
1973,56,125,609,0.83,0.9,Below
1974,44,192,660,0.96,0.91,Below
1975,70,108,770,1.43,0.73,At
1976,44,34,616,1.4,0.9,Below
1977,77,89,556,0.59,0.37,At
1978,42,149,582,0.63,1.07,Below
1979,92,75,357,1.0,0.35,Above
1980,62,163,768,0.61,0.43,Below
1981,76,85,632,0.85,0.82,At
1982,92,139,247,0.65,0.97,Above
1983,76,186,527,1.14,0.37,At
1984,49,133,632,1.45,1.13,Below
1985,49,106,630,1.5,1.18,Below
1986,58,175,255,0.88,0.85,Below
1987,56,31,776,1.1,0.73,Below
1988,60,37,467,1.36,0.97,Below
1989,53,104,268,0.62,0.6,Below
1990,48,154,648,1.19,0.74,Below
1991,85,67,456,0.91,1.12,Above
1992,40,56,689,0.71,1.16,Below
1993,90,49,248,0.9,1.13,Above
1994,84,169,515,0.58,0.54,At
1995,52,72,612,1.2,0.51,Below
1996,43,60,633,0.75,0.57,Below
1997,40,120,201,0.81,0.7,Below
1998,88,90,344,0.62,0.58,Above
1999,79,138,565,1.36,0.64,At
2000,71,120,619,0.99,0.86,At
2001,73,192,772,1.07,0.99,At
2002,67,124,760,1.07,0.96,At
2003,70,172,643,0.91,1.03,At
2004,47,173,633,0.69,0.33,Below
2005,78,42,754,1.25,0.34,At
2006,65,142,256,0.63,1.01,At
2007,97,64,761,0.6,0.78,Above
2008,73,178,377,1.21,0.82,At
2009,93,187,492,0.71,0.35,Above
2010,93,77,245,0.81,0.53,Above
2011,42,64,369,0.98,0.87,Below
2012,98,115,470,0.95,1.07,Above
2013,89,195,616,1.21,1.13,Above
2014,51,188,338,1.12,0.75,Below
2015,40,181,446,1.14,0.79,Below
2016,93,143,347,1.21,1.05,Above
2017,83,129,429,0.79,0.78,At
2018,44,189,573,0.82,0.77,Below
2019,69,128,279,0.94,1.11,At
2020,69,32,264,0.81,1.01,At
2021,98,114,287,1.48,1.12,Above
2022,96,154,287,1.31,0.5,Above
2023,56,167,403,0.66,0.77,Below
2024,87,112,581,0.51,1.06,Above
2025,86,54,675,0.54,0.4,Above
2026,62,97,772,0.74,1.02,Below
2027,54,90,738,0.61,0.46,Below
2028,76,58,413,1.03,1.03,At
2029,60,156,273,1.36,0.85,Below
2030,53,48,260,1.24,0.47,Below
2031,41,103,742,0.72,0.73,Below
2032,50,90,418,0.9,0.91,Below
2033,90,182,211,1.01,0.87,Above
2034,78,49,614,1.31,0.68,At
2035,77,77,231,1.34,1.11,At
2036,99,116,359,1.41,0.77,Above
2037,73,181,436,1.01,0.76,At
2038,77,168,380,1.19,0.36,At
2039,89,139,757,0.61,1.13,Above
2040,73,57,540,1.07,0.46,At
2041,57,88,657,0.75,0.78,Below
2042,69,162,279,0.93,1.02,At
2043,54,80,672,1.13,0.49,Below
2044,66,178,311,0.76,0.77,At
2045,90,41,491,0.55,0.52,Above
2046,73,79,582,0.51,0.98,At
2047,91,161,216,0.52,0.81,Above
2048,96,142,692,0.51,1.07,Above
2049,77,199,530,0.61,1.11,At
2050,72,195,685,0.74,0.88,At
2051,63,182,605,0.72,0.95,Below
2052,54,43,316,1.49,0.79,Below
2053,99,61,754,0.81,0.65,Above
2054,69,168,314,0.63,0.88,At
2055,94,175,748,1.05,1.12,Above
2056,81,184,746,1.36,0.68,At
2057,90,84,535,1.18,0.58,Above
2058,56,149,535,0.8,0.65,Below
2059,44,104,346,1.06,0.69,Below
2060,68,50,321,1.21,0.37,At
2061,43,162,280,1.23,0.75,Below
2062,49,116,574,1.17,0.74,Below
2063,95,198,769,1.37,0.83,Above
2064,56,88,262,1.37,0.63,Below
2065,49,118,703,1.08,0.85,Below
2066,56,179,648,0.93,1.09,Below
2067,99,112,627,1.14,1.16,Above
2068,59,94,626,1.32,0.83,Below
2069,63,93,620,0.51,0.34,Below
2070,44,100,521,1.49,1.17,Below
2071,73,33,365,0.68,0.94,At
2072,45,172,796,0.97,0.6,Below
2073,92,133,660,1.37,0.43,Above
2074,41,179,658,0.73,0.43,Below
2075,52,122,388,0.98,0.45,Below
2076,82,171,663,0.63,0.34,At
2077,82,177,578,0.9,1.11,At
2078,87,141,201,0.68,0.79,Above
2079,50,190,563,0.86,0.93,Below
2080,90,148,271,0.87,1.05,Above
2081,86,88,626,1.49,1.01,Above
2082,96,72,369,1.49,1.09,Above
2083,62,41,404,0.61,1.17,Below
2084,94,69,536,1.23,0.7,Above
2085,55,147,671,0.55,1.16,Below
2086,70,49,394,0.53,0.95,At
2087,50,195,474,0.61,0.36,Below
2088,93,160,206,1.47,0.91,Above
2089,55,185,765,1.44,0.92,Below
2090,47,119,772,0.69,1.12,Below
2091,43,123,798,0.66,0.64,Below
2092,79,42,377,0.74,0.83,At
2093,43,95,441,1.02,0.31,Below
2094,95,66,402,1.07,0.6,Above
2095,64,95,742,0.72,0.36,Below
2096,42,65,661,1.26,0.77,Below
2097,71,55,279,0.81,1.04,At
2098,42,104,722,1.42,0.49,Below
2099,66,137,616,1.16,0.77,At
2100,68,197,583,0.94,0.48,At
2101,71,72,590,1.29,0.41,At
2102,89,179,325,1.32,0.76,Above
2103,97,177,693,0.79,0.37,Above
2104,90,37,246,0.84,0.83,Above
2105,58,58,675,1.44,0.33,Below
2106,60,69,663,0.66,0.4,Below
2107,44,187,322,0.54,0.79,Below
2108,57,157,673,0.95,0.83,Below
2109,67,113,333,1.3,0.33,At
2110,81,145,761,1.27,0.82,At
2111,61,173,222,1.42,1.05,Below
2112,60,91,765,1.03,0.95,Below
2113,45,36,434,0.6,0.42,Below
2114,40,74,258,1.09,0.83,Below
2115,44,184,363,1.28,0.91,Below
2116,80,117,415,0.59,0.33,At
2117,51,102,382,0.67,1.07,Below
2118,65,192,768,0.51,1.12,At
2119,85,66,289,1.09,1.07,Above
2120,73,148,510,1.39,1.04,At
2121,88,86,756,1.17,0.97,Above
2122,53,37,456,1.48,0.87,Below
2123,65,124,732,0.56,0.91,At
2124,84,146,732,1.4,1.03,At
2125,66,139,251,1.31,0.9,At
2126,48,49,537,0.81,0.59,Below
2127,65,153,370,1.47,0.64,At
2128,96,82,266,0.79,1.11,Above
2129,86,148,499,1.39,0.32,Above
2130,96,41,431,1.38,0.93,Above
2131,61,46,267,1.26,1.16,Below
2132,86,93,705,1.06,0.94,Above
2133,95,71,227,0.62,1.19,Above
2134,69,123,250,1.03,0.92,At
2135,82,186,459,0.86,0.33,At
2136,87,176,790,1.29,1.04,Above
2137,56,40,785,1.26,0.56,Below
2138,65,127,383,1.41,0.7,At
2139,75,100,222,0.51,0.58,At
2140,40,137,328,1.31,0.54,Below
2141,47,87,490,1.44,0.69,Below
2142,88,63,700,1.29,0.64,Above
2143,74,49,385,0.63,0.87,At
2144,91,79,678,0.58,1.03,Above
2145,54,131,770,0.52,0.57,Below
2146,86,167,691,1.13,0.49,Above
2147,95,189,712,1.13,0.9,Above
2148,61,81,266,1.49,0.9,Below
2149,53,44,666,0.9,1.11,Below
2150,65,113,484,0.83,0.31,At
2151,67,160,616,1.12,1.07,At
2152,62,66,299,1.33,0.77,Below
2153,53,155,388,1.44,0.86,Below
2154,63,69,587,1.3,0.38,Below
2155,41,101,440,0.93,0.69,Below
2156,84,69,616,1.13,0.5,At
2157,65,85,375,1.36,0.53,At
2158,53,180,586,0.99,0.75,Below
2159,98,133,670,0.72,1.03,Above
2160,95,168,432,0.67,0.97,Above
2161,90,139,651,0.5,0.83,Above
2162,46,165,476,1.22,0.79,Below
2163,42,122,428,0.61,0.68,Below
2164,86,123,370,0.74,1.18,Above
2165,62,85,412,0.8,0.8,Below
2166,85,89,481,1.06,0.53,Above
2167,82,167,240,0.9,0.51,At
2168,86,68,321,1.17,0.85,Above
2169,99,57,426,0.56,0.77,Above
2170,84,78,493,0.62,0.31,At
2171,57,193,799,1.0,1.05,Below
2172,97,154,466,0.84,0.93,Above
2173,77,42,740,0.8,0.9,At
2174,74,65,650,0.57,0.36,At
2175,90,130,648,1.4,0.63,Above
2176,54,55,260,1.19,1.14,Below
2177,64,115,701,0.62,1.08,Below
2178,94,33,346,0.57,0.56,Above
2179,76,111,533,1.47,0.44,At
2180,67,195,341,1.18,0.7,At
2181,49,156,243,0.92,0.62,Below
2182,78,117,343,1.2,0.91,At
2183,96,156,532,1.26,1.17,Above
2184,56,149,696,1.28,0.63,Below
2185,78,51,595,0.98,0.36,At
2186,61,159,254,0.93,1.11,Below
2187,65,60,506,0.51,0.33,At
2188,83,148,622,1.43,1.16,At
2189,64,40,616,1.1,0.9,Below
2190,56,75,524,0.7,1.15,Below
2191,52,125,279,1.42,0.48,Below
2192,59,39,230,1.41,0.34,Below
2193,64,197,311,1.49,0.74,Below
2194,43,157,757,1.37,0.71,Below
2195,49,181,763,1.5,0.6,Below
2196,42,128,671,0.74,1.16,Below
2197,80,141,273,1.34,1.04,At
2198,84,89,752,1.32,0.9,At
2199,57,116,678,0.73,0.45,Below
2200,86,174,788,0.6,0.96,Above
2201,75,94,586,1.48,0.95,At
2202,86,86,763,0.8,0.68,Above
2203,61,135,632,1.37,1.13,Below
2204,73,38,611,0.5,0.45,At
2205,86,51,666,0.52,0.54,Above
2206,47,170,798,0.97,0.36,Below
2207,79,118,447,0.74,1.02,At
2208,88,47,780,1.19,0.86,Above
2209,83,144,319,1.07,0.58,At
2210,58,197,266,0.58,0.45,Below
2211,81,174,772,0.66,0.34,At
2212,80,172,526,0.89,0.45,At
2213,76,135,669,0.69,0.71,At
2214,45,44,692,1.29,0.52,Below
2215,91,92,485,0.92,0.53,Above
2216,65,196,511,0.59,1.09,At
2217,73,42,508,0.98,0.76,At
2218,98,110,296,0.59,0.96,Above
2219,95,61,312,0.63,0.33,Above
2220,98,166,655,0.74,0.63,Above
2221,84,69,662,1.36,0.73,At
2222,45,177,331,1.42,0.47,Below
2223,76,111,320,1.33,0.41,At
2224,96,106,396,0.83,1.08,Above
2225,72,105,681,0.77,1.15,At
2226,92,67,238,1.05,0.37,Above
2227,61,100,765,1.22,0.61,Below
2228,60,77,711,1.49,1.16,Below
2229,45,47,673,0.63,0.37,Below
2230,45,173,360,0.55,0.88,Below
2231,94,68,488,1.19,1.17,Above
2232,87,118,399,1.33,1.18,Above
2233,43,91,727,1.35,0.72,Below
2234,69,170,702,1.18,0.45,At
2235,50,138,447,1.45,0.48,Below
2236,69,110,582,1.01,1.1,At
2237,70,163,417,1.41,1.12,At
2238,63,106,286,1.47,0.85,Below
2239,94,119,281,1.35,0.99,Above
2240,48,43,261,0.81,0.97,Below
2241,94,124,699,0.7,0.9,Above
2242,42,83,241,1.05,1.04,Below
2243,90,161,211,0.95,0.92,Above
2244,70,68,314,1.38,0.78,At
2245,79,101,417,0.6,0.51,At
2246,76,54,305,0.76,0.97,At
2247,75,106,727,1.25,0.73,At
2248,63,189,671,0.59,0.57,Below
2249,70,195,586,0.82,1.02,At
2250,45,149,425,0.89,0.93,Below
2251,41,82,680,1.12,1.14,Below
2252,59,185,607,0.66,0.45,Below
2253,67,160,656,1.36,0.88,At
2254,50,179,220,0.95,0.52,Below
2255,43,125,402,1.42,1.11,Below
2256,54,195,616,0.97,0.39,Below
2257,45,101,615,0.78,0.89,Below
2258,93,91,647,0.64,1.01,Above
2259,88,35,711,0.5,0.62,Above
2260,69,61,284,1.03,1.16,At
2261,95,128,366,0.61,1.07,Above
2262,77,167,583,0.89,0.57,At
2263,90,160,667,1.09,0.31,Above
2264,96,105,271,0.78,0.57,Above
2265,41,88,720,0.68,0.55,Below
2266,54,60,672,1.27,1.1,Below
2267,50,122,457,1.45,1.17,Below
2268,47,98,474,0.6,0.36,Below
2269,65,81,219,0.66,0.72,At
2270,90,118,689,1.46,0.79,Above
2271,84,156,689,0.54,0.38,At
2272,83,198,525,1.48,0.64,At
2273,44,60,728,0.5,0.59,Below
2274,45,113,288,1.37,0.78,Below
2275,65,156,685,0.81,0.9,At
2276,93,179,549,1.44,0.93,Above
2277,43,161,283,0.82,0.42,Below
2278,58,42,586,1.15,1.03,Below
2279,59,74,286,0.58,0.91,Below
2280,72,156,506,0.74,1.1,At
2281,59,199,353,1.27,0.7,Below
2282,88,143,639,1.03,1.1,Above
2283,51,49,463,1.43,1.08,Below
2284,86,110,620,0.93,0.69,Above
2285,40,193,692,1.37,0.64,Below
2286,65,158,610,0.95,1.14,At
2287,53,172,372,1.48,0.94,Below
2288,77,46,203,1.46,1.14,At
2289,76,181,671,0.83,1.02,At
2290,50,87,309,1.39,0.85,Below
2291,75,101,236,1.35,0.4,At
2292,52,138,782,0.71,0.56,Below
2293,82,52,230,1.12,1.17,At
2294,42,101,580,0.57,0.59,Below
2295,72,37,467,1.34,0.38,At
2296,45,88,210,0.67,0.94,Below
2297,89,140,543,0.57,0.96,Above
2298,95,42,743,0.9,0.56,Above
2299,49,196,768,1.08,0.57,Below
2300,44,185,365,1.35,0.72,Below
2301,62,45,541,1.47,0.32,Below
2302,49,148,681,0.94,1.01,Below
2303,83,31,218,0.56,0.59,At
2304,41,174,383,1.25,1.07,Below
2305,52,59,744,1.07,1.02,Below
2306,79,132,209,0.95,0.9,At
2307,41,42,791,0.81,0.59,Below
2308,59,125,391,1.0,0.76,Below
2309,40,123,519,0.84,0.7,Below
2310,76,111,779,1.26,0.6,At
2311,48,42,674,1.04,1.06,Below
2312,56,123,626,1.38,0.74,Below
2313,48,178,258,1.04,1.05,Below
2314,50,141,635,0.74,0.39,Below
2315,54,84,296,1.35,0.43,Below
2316,63,110,695,1.06,1.18,Below
2317,77,197,477,0.71,0.83,At
2318,94,145,464,1.12,0.76,Above
2319,74,172,208,0.86,0.77,At
2320,69,137,656,1.34,0.49,At
2321,70,82,472,0.95,0.95,At
2322,88,157,207,1.23,0.38,Above
2323,44,187,407,0.6,0.82,Below
2324,99,190,322,0.9,0.81,Above
2325,83,86,232,1.48,1.12,At
2326,89,81,712,1.31,0.77,Above
2327,53,166,403,0.66,0.42,Below
2328,92,140,717,0.78,0.82,Above
2329,95,30,716,0.83,0.38,Above
2330,50,73,642,1.15,0.48,Below
2331,48,104,791,1.26,0.33,Below
2332,73,127,538,1.25,0.76,At
2333,51,38,637,1.01,0.38,Below
2334,74,61,644,1.31,0.72,At
2335,74,44,335,0.94,1.14,At
2336,40,169,586,0.62,0.95,Below
2337,79,165,224,1.06,0.37,At
2338,61,101,705,1.45,0.5,Below
2339,99,184,524,1.29,0.91,Above
2340,68,41,537,1.08,1.11,At
2341,47,94,294,1.15,0.33,Below
2342,50,136,744,1.43,1.03,Below
2343,80,71,345,0.93,0.81,At
2344,76,144,430,0.83,0.79,At
2345,53,168,694,1.48,1.16,Below
2346,99,132,237,1.36,0.97,Above
2347,69,124,624,0.82,1.07,At
2348,74,46,636,0.96,0.62,At
2349,60,189,567,0.92,0.8,Below
2350,76,114,544,0.65,0.85,At
2351,44,197,359,1.46,0.59,Below
2352,58,180,749,0.9,0.81,Below
2353,98,85,740,1.38,0.51,Above
2354,53,163,343,0.69,0.43,Below
2355,65,115,787,1.05,0.64,At
2356,43,131,775,0.52,0.97,Below
2357,64,194,544,1.26,1.12,Below
2358,84,83,468,1.08,0.71,At
2359,81,144,467,1.13,0.88,At
2360,64,168,368,0.55,0.39,Below
2361,57,117,232,0.71,1.11,Below
2362,79,78,576,0.57,0.81,At
2363,47,178,413,0.79,1.0,Below
2364,78,144,761,1.13,1.01,At
2365,79,92,639,1.07,0.53,At
2366,53,133,691,1.11,0.78,Below
2367,71,112,592,1.05,1.16,At
2368,90,132,688,0.77,0.38,Above
2369,77,185,228,0.74,0.91,At
2370,72,46,238,0.64,1.17,At
2371,62,35,372,1.35,0.57,Below
2372,54,176,216,1.12,1.08,Below
2373,72,57,255,0.69,1.14,At
2374,64,67,425,0.68,0.97,Below
2375,56,148,757,1.37,0.51,Below
2376,72,66,266,1.24,0.6,At
2377,86,144,396,1.16,0.33,Above
2378,94,97,222,0.91,1.05,Above
2379,41,72,436,0.76,1.06,Below
2380,53,193,765,1.48,0.87,Below
2381,92,87,337,1.3,0.62,Above
2382,79,42,672,0.8,0.37,At
2383,79,81,752,1.35,0.98,At
2384,90,87,428,1.26,0.95,Above
2385,78,61,516,0.8,1.12,At
2386,90,134,797,0.93,0.96,Above
2387,45,112,760,0.69,1.05,Below
2388,45,128,400,0.61,0.97,Below
2389,42,133,457,1.22,0.87,Below
2390,46,57,679,0.77,0.68,Below
2391,90,158,377,1.32,1.11,Above
2392,47,199,322,1.5,0.89,Below
2393,81,77,541,0.58,0.66,At
2394,91,69,370,0.97,0.38,Above
2395,54,126,258,1.3,0.56,Below
2396,86,143,664,1.29,0.79,Above
2397,68,161,459,1.26,0.55,At
2398,72,195,572,0.85,0.5,At
2399,91,184,294,0.95,0.77,Above
2400,69,166,324,1.09,0.45,At
2401,78,140,240,1.47,1.02,At
2402,66,173,453,0.83,0.74,At
2403,75,105,206,1.42,0.82,At
2404,68,60,670,0.77,0.43,At
2405,77,148,710,1.49,0.59,At
2406,96,171,780,1.17,0.67,Above
2407,72,54,268,0.96,1.03,At
2408,76,63,280,1.11,0.99,At
2409,66,96,741,0.77,0.5,At
2410,94,181,784,0.77,0.85,Above
2411,72,147,461,0.61,0.52,At
2412,43,102,288,0.61,1.19,Below
2413,61,55,407,0.85,1.16,Below
2414,41,177,412,1.26,0.81,Below
2415,49,133,465,1.11,0.93,Below
2416,44,39,492,0.6,1.02,Below
2417,98,96,406,1.35,0.95,Above
